Zeroes,Ones,Twos,Threes,Fours,Fives,Sixes,Sevens,Eights,Nines
0.517647059,0.425,0.308333333,0.303571429,0.3125,0.465625,0.395833333,0.234375,0.4,0.32
0.453125,0.5,0.423333333,0.4,0.411111111,0.278571429,0.428571429,0.321052632,0.367647059,0.421875
0.508333333,0.27,0.45,0.35,0.309375,0.363888889,0.403125,0.23245614,0.440909091,0.505555556
0.405,0.458333333,0.525,0.407142857,0.228125,0.309375,0.45,0.2625,0.427777778,0.389285714
0.373529412,0.55625,0.342857143,0.366666667,0.31,0.378125,0.367857143,0.383333333,0.465,0.365
0.373529412,0.541666667,0.302941176,0.371875,0.280555556,0.366666667,0.303125,0.359375,0.358333333,0.4
0.3,0.571428571,0.396428571,0.36,0.403571429,0.31,0.475,0.405263158,0.59375,0.314705882
0.511111111,0.280769231,0.484210526,0.478125,0.372727273,0.321428571,0.446428571,0.364285714,0.3425,0.54375
0.428125,0.316666667,0.491666667,0.26875,0.308823529,0.267647059,0.373076923,0.176470588,0.352941176,0.354166667
0.421428571,0.491666667,0.445,0.425,0.270588235,0.316666667,0.458823529,0.378947368,0.3125,0.48
0.319444444,0.35,0.469444444,0.255,0.33125,0.2875,0.405882353,0.325,0.325,0.353125
0.429411765,0.48,0.331578947,0.25,0.314285714,0.385,0.378125,0.246428571,0.536363636,0.338461538
0.4675,0.35,0.276470588,0.196875,0.317857143,0.3225,0.475,0.313888889,0.459375,0.4
0.486111111,0.4125,0.35,0.425,0.369230769,0.329166667,0.414705882,0.28,0.403333333,0.46
0.346666667,0.2,0.425,0.371428571,0.416666667,0.345,0.38,0.310714286,0.405882353,0.35
0.472222222,0.270833333,0.252941176,0.418421053,0.375,0.33125,0.478125,0.361538462,0.539285714,0.381818182
0.385294118,0.32,0.252631579,0.461111111,0.358333333,0.390625,0.533333333,0.35625,0.469230769,0.328125
0.396875,0.253846154,0.277777778,0.417647059,0.347222222,0.4,0.403333333,0.258823529,0.425,0.375
0.378947368,0.2875,0.352777778,0.383333333,0.294444444,0.276470588,0.425,0.317857143,0.391666667,0.35
0.419444444,0.341666667,0.365625,0.372222222,0.381578947,0.360714286,0.405,0.258823529,0.3225,0.434615385
0.467836257,0.253571429,0.294117647,0.45625,0.321875,0.343333333,0.345,0.330555556,0.5125,0.4
0.432142857,0.428571429,0.308823529,0.408823529,0.391666667,0.45,0.405,0.407142857,0.355263158,0.486363636
0.4,0.327777778,0.399305556,0.3125,0.313888889,0.23125,0.44,0.416666667,0.253571429,0.35
0.492857143,0.30625,0.2675,0.36875,0.375,0.396875,0.453571429,0.359375,0.291666667,0.491176471
0.396875,0.333333333,0.253333333,0.45,0.357692308,0.3325,0.391666667,0.35,0.55625,0.319444444
0.480555556,0.267857143,0.267857143,0.353125,0.240625,0.257142857,0.410714286,0.378571429,0.28125,0.375
0.4,0.29375,0.325,0.455555556,0.505,0.2425,0.438461538,0.23,0.394736842,0.357142857
0.494117647,0.675,0.305555556,0.5325,0.2375,0.232142857,0.327272727,0.335294118,0.636666667,0.429166667
0.523684211,0.475,0.342857143,0.303846154,0.313333333,0.439285714,0.465625,0.3,0.561764706,0.416666667
0.442307692,0.3375,0.302777778,0.397368421,0.2075,0.38125,0.4875,0.3125,0.353571429,0.466666667
0.484375,0.414285714,0.338888889,0.407894737,0.354166667,0.296666667,0.413333333,0.341176471,0.461111111,0.428571429
0.386111111,0.279166667,0.344736842,0.383333333,0.37,0.260714286,0.5,0.315,0.661764706,0.354166667
0.31,0.29,0.464285714,0.45625,0.323333333,0.246428571,0.390625,0.238888889,0.614285714,0.417857143
0.471052632,0.241176471,0.427777778,0.366666667,0.247368421,0.24375,0.389285714,0.35625,0.372222222,0.375
0.569444444,0.425,0.2925,0.246666667,0.393333333,0.265625,0.467857143,0.344444444,0.275,0.309375
0.3775,0.7125,0.297058824,0.405555556,0.276470588,0.446428571,0.508333333,0.33125,0.46875,0.407142857
0.344117647,0.378571429,0.26,0.54375,0.313157895,0.252941176,0.484375,0.329411765,0.489285714,0.48
0.460526316,0.75,0.245,0.535294118,0.216666667,0.305555556,0.480555556,0.258333333,0.628571429,0.3
0.476470588,0.383333333,0.414285714,0.47,0.303125,0.3,0.510714286,0.22,0.483333333,0.3875
0.496875,0.283333333,0.30625,0.45,0.290625,0.2675,0.345,0.267857143,0.476470588,0.378571429
0.541666667,0.683333333,0.361764706,0.532352941,0.416666667,0.353125,0.44,0.278571429,0.4625,0.370833333
0.528947368,0.5375,0.365789474,0.392105263,0.416666667,0.277777778,0.393333333,0.3,0.616666667,0.475
0.389473684,0.525,0.413888889,0.282352941,0.254166667,0.234375,0.477777778,0.329166667,0.565625,0.296428571
0.43,0.292857143,0.292105263,0.484375,0.2575,0.417857143,0.35625,0.334210526,0.511111111,0.339285714
0.5875,0.625,0.375,0.307142857,0.336111111,0.439285714,0.378571429,0.247222222,0.5375,0.417857143
0.327272727,0.345833333,0.290625,0.394444444,0.33125,0.354166667,0.396153846,0.321428571,0.353571429,0.280555556
0.38125,0.783333333,0.3875,0.423076923,0.383458647,0.436666667,0.235714286,0.257894737,0.4,0.353333333
0.646875,0.53125,0.308823529,0.3875,0.38125,0.373684211,0.264705882,0.282142857,0.571428571,0.323076923
0.545,0.42,0.321875,0.442857143,0.230555556,0.286111111,0.37,0.236842105,0.593333333,0.441666667
0.384210526,0.4375,0.336111111,0.321875,0.3375,0.258333333,0.345,0.315,0.396428571,0.353125
0.511111111,0.24,0.321052632,0.41875,0.355,0.418181818,0.352777778,0.308333333,0.396666667,0.295833333
0.55625,0.23125,0.344736842,0.316666667,0.225,0.309375,0.3075,0.31,0.372222222,0.29375
0.355263158,0.386363636,0.4,0.325,0.25,0.355,0.334210526,0.223333333,0.385294118,0.293333333
0.410526316,0.475,0.1975,0.352777778,0.279166667,0.226973684,0.339285714,0.279411765,0.428125,0.296153846
0.402631579,0.49,0.378125,0.560526316,0.223529412,0.2275,0.407142857,0.315384615,0.454166667,0.291666667
0.4,0.320833333,0.297222222,0.325,0.338888889,0.4125,0.385,0.2625,0.61,0.360714286
0.313888889,0.6125,0.364285714,0.35,0.221875,0.263888889,0.386666667,0.329166667,0.45625,0.378947368
0.392857143,0.413636364,0.444444444,0.297058824,0.215625,0.260714286,0.386111111,0.257142857,0.375,0.35
0.453571429,0.345833333,0.288235294,0.275,0.416666667,0.35,0.618181818,0.254545455,0.409090909,0.434375
0.35625,0.5625,0.31871345,0.308333333,0.435714286,0.255555556,0.43,0.3375,0.3125,0.57
0.288235294,0.283333333,0.4,0.455882353,0.43,0.25,0.461538462,0.246875,0.455555556,0.315
0.415384615,0.395454545,0.478125,0.326315789,0.430769231,0.352777778,0.391666667,0.21875,0.265,0.323076923
0.355882353,0.9,0.415384615,0.373529412,0.328125,0.377777778,0.34375,0.3125,0.325,0.371875
0.305555556,0.257692308,0.494117647,0.36875,0.459375,0.24,0.408333333,0.403333333,0.404166667,0.308333333
0.372222222,0.296428571,0.47,0.297222222,0.226470588,0.2625,0.45,0.496875,0.516666667,0.42
0.404166667,0.508333333,0.440625,0.307142857,0.40625,0.285714286,0.417647059,0.344736842,0.430769231,0.425
0.411764706,0.334615385,0.4,0.25,0.384375,0.281578947,0.420588235,0.436111111,0.347222222,0.2875
0.51875,0.38,0.297368421,0.407142857,0.269230769,0.346428571,0.477777778,0.3125,0.634615385,0.41
0.442857143,0.7875,0.371428571,0.336111111,0.384375,0.278125,0.375,0.411764706,0.2975,0.370833333
0.421428571,0.245,0.402941176,0.35625,0.386111111,0.288235294,0.476470588,0.261764706,0.3,0.35
0.607692308,0.25,0.423333333,0.315,0.35625,0.3625,0.411111111,0.46875,0.332142857,0.409375
0.373684211,0.325,0.25,0.319444444,0.440625,0.3125,0.3475,0.296428571,0.421875,0.407142857
0.428125,0.370833333,0.353846154,0.322727273,0.41875,0.4875,0.24375,0.211538462,0.375,0.366666667
0.3875,0.335714286,0.335714286,0.325,0.286111111,0.3625,0.4,0.4125,0.3375,0.373076923
0.335,0.475,0.340625,0.325,0.45,0.385714286,0.376666667,0.459375,0.2875,0.376923077
0.375,0.535714286,0.425,0.3875,0.275,0.379166667,0.371875,0.270833333,0.272222222,0.330555556
0.339473684,0.258333333,0.473529412,0.415384615,0.382352941,0.432142857,0.421428571,0.264285714,0.5375,0.385714286
0.391666667,0.63,0.316666667,0.471875,0.415,0.338461538,0.363888889,0.454166667,0.483333333,0.341176471
0.396875,0.5,0.444444444,0.465625,0.44,0.413333333,0.308333333,0.383333333,0.376470588,0.352777778
0.39375,0.428571429,0.2375,0.314285714,0.328125,0.328571429,0.35,0.320588235,0.389285714,0.383333333
0.408333333,0.264285714,0.273684211,0.435,0.385714286,0.303125,0.273529412,0.4,0.277777778,0.403333333
0.396875,0.296666667,0.36,0.446875,0.364285714,0.334375,0.536842105,0.394444444,0.425,0.275
0.427777778,0.36,0.358333333,0.272222222,0.364285714,0.439285714,0.333333333,0.446153846,0.55,0.4
0.3225,0.282142857,0.325,0.380555556,0.436666667,0.388888889,0.5125,0.4125,0.265625,0.334375
0.378571429,0.95,0.454166667,0.372222222,0.396153846,0.503571429,0.514705882,0.483333333,0.435714286,0.29
0.364285714,0.235294118,0.282352941,0.380555556,0.236842105,0.181578947,0.296875,0.285,0.482142857,0.346428571
0.396428571,0.303571429,0.305555556,0.3625,0.388235294,0.30625,0.4375,0.45625,0.445,0.315
0.3,0.758333333,0.385714286,0.605555556,0.358333333,0.35,0.518421053,0.334375,0.45,0.446875
0.413888889,0.208333333,0.34,0.277777778,0.266666667,0.329166667,0.4625,0.341666667,0.283333333,0.275
0.371428571,0.279166667,0.371052632,0.45,0.385294118,0.373333333,0.469444444,0.2,0.341666667,0.405263158
0.35625,0.48125,0.475,0.48,0.391666667,0.22556391,0.391666667,0.438888889,0.392307692,0.532142857
0.386111111,0.246666667,0.471875,0.364285714,0.391176471,0.353846154,0.380555556,0.335714286,0.536111111,0.5
0.411111111,0.35,0.392857143,0.4175,0.358333333,0.452941176,0.409375,0.270833333,0.509375,0.3
0.364285714,0.42,0.5,0.35,0.407142857,0.294444444,0.494444444,0.3625,0.435714286,0.292307692
0.494444444,0.278571429,0.5125,0.38,0.353125,0.478947368,0.452777778,0.322222222,0.504545455,0.433333333
0.23125,0.36,0.417857143,0.5325,0.404166667,0.188888889,0.425,0.289285714,0.493333333,0.33125
0.541176471,0.325,0.2825,0.3975,0.360714286,0.433333333,0.359375,0.325,0.475,0.455263158
0.390625,0.55,0.325,0.458333333,0.341666667,0.377777778,0.395,0.386111111,0.346875,0.26
0.458333333,0.261538462,0.305555556,0.527777778,0.284615385,0.373529412,0.367857143,0.302777778,0.425,0.281818182
0.539473684,0.366666667,0.278125,0.247222222,0.303571429,0.267857143,0.453571429,0.2375,0.425,0.482142857
0.36875,0.591666667,0.35,0.476923077,0.28,0.405,0.4225,0.358823529,0.354166667,0.397222222
0.4975,0.391666667,0.28125,0.296666667,0.416666667,0.386363636,0.303125,0.214285714,0.46875,0.385
0.385,0.275,0.3375,0.391666667,0.26,0.425,0.441176471,0.305555556,0.309375,0.477272727
0.375,0.4875,0.513333333,0.36,0.302631579,0.280555556,0.465,0.386111111,0.346666667,0.288461538
0.5875,0.3,0.478947368,0.534210526,0.4,0.360714286,0.365,0.358333333,0.327777778,0.472222222
0.552777778,0.441666667,0.284615385,0.3375,0.222222222,0.427777778,0.303125,0.34,0.471428571,0.4
0.363157895,0.271428571,0.433333333,0.421875,0.275,0.316666667,0.385,0.303125,0.483333333,0.465
0.573333333,0.916666667,0.3075,0.261764706,0.384210526,0.4,0.395,0.367857143,0.418421053,0.457142857
0.59,0.235714286,0.490625,0.326923077,0.285087719,0.335714286,0.455,0.343333333,0.375,0.304166667
0.371052632,0.65,0.25,0.573076923,0.252777778,0.411764706,0.3875,0.289285714,0.365,0.523529412
0.45,0.4,0.316666667,0.328571429,0.419444444,0.315625,0.53125,0.2875,0.416666667,0.465
0.558333333,0.5625,0.28125,0.270833333,0.282352941,0.4,0.346428571,0.4,0.378571429,0.392857143
0.597368421,0.26,0.257894737,0.332142857,0.278125,0.370833333,0.453846154,0.383333333,0.276666667,0.328125
0.6,0.267857143,0.234375,0.378125,0.271428571,0.409375,0.3,0.233333333,0.326315789,0.440625
0.458333333,0.285714286,0.416666667,0.207142857,0.2375,0.385294118,0.525,0.33,0.421428571,0.486363636
0.580555556,0.5875,0.268421053,0.355555556,0.335714286,0.291666667,0.4125,0.346875,0.415384615,0.321052632
0.45,0.257142857,0.355555556,0.35,0.252777778,0.303125,0.565,0.378125,0.45,0.453571429
0.534375,0.39,0.36875,0.316666667,0.303846154,0.203571429,0.4,0.328571429,0.43,0.326315789
0.315625,0.269230769,0.347058824,0.303333333,0.278571429,0.396428571,0.447058824,0.325,0.453846154,0.417647059
0.405555556,0.215625,0.3525,0.290625,0.383333333,0.346428571,0.316666667,0.326470588,0.483333333,0.346428571
0.547222222,0.45,0.25,0.421428571,0.242857143,0.30625,0.434210526,0.4,0.36875,0.333333333
0.461111111,0.7,0.408823529,0.219444444,0.317857143,0.308333333,0.49375,0.341176471,0.427777778,0.396428571
0.516666667,0.7375,0.4075,0.385294118,0.307142857,0.328125,0.367857143,0.264285714,0.3125,0.3
0.534210526,0.6375,0.361111111,0.38,0.375,0.396428571,0.31875,0.35,0.42,0.376470588
0.490625,0.6,0.347222222,0.2775,0.3375,0.371428571,0.267857143,0.302941176,0.394117647,0.396875
0.522222222,0.375,0.375,0.556666667,0.344444444,0.357142857,0.29,0.316666667,0.355263158,0.378571429
0.393333333,0.65,0.231818182,0.357894737,0.383333333,0.441666667,0.328571429,0.245833333,0.380555556,0.508333333
0.35,0.333333333,0.296875,0.3875,0.266666667,0.497222222,0.303571429,0.2375,0.55,0.28
0.421428571,0.508333333,0.344444444,0.363888889,0.395,0.359375,0.230769231,0.405882353,0.35,0.357692308
0.307142857,0.422222222,0.5,0.276470588,0.41,0.444444444,0.335,0.3875,0.311111111,0.565
0.534615385,0.5375,0.391666667,0.333333333,0.282142857,0.3975,0.332142857,0.347222222,0.332352941,0.35
0.48125,0.74,0.3975,0.302777778,0.45,0.45,0.3625,0.257142857,0.534375,0.332142857
0.322222222,0.444444444,0.55,0.3425,0.342857143,0.338888889,0.275,0.321875,0.378125,0.288235294
0.511764706,0.5,0.4425,0.447058824,0.441666667,0.3925,0.516666667,0.275,0.396428571,0.311111111
0.366666667,0.65,0.4,0.297222222,0.239285714,0.441666667,0.515625,0.285,0.438235294,0.3
0.34375,0.47,0.452777778,0.321052632,0.271875,0.408333333,0.303571429,0.2875,0.319444444,0.225
0.3675,0.59,0.386111111,0.286111111,0.3075,0.46875,0.3375,0.311538462,0.375,0.466666667
0.355555556,0.508333333,0.390625,0.275,0.342857143,0.425,0.410714286,0.278125,0.421428571,0.275
0.2875,0.375,0.4125,0.34375,0.365,0.441666667,0.446666667,0.241176471,0.471428571,0.5875
0.395,0.383333333,0.277777778,0.435714286,0.265625,0.373333333,0.446875,0.394444444,0.425,0.418181818
0.375,0.458333333,0.341666667,0.366666667,0.353571429,0.355,0.458333333,0.255,0.526470588,0.264705882
0.391176471,0.6125,0.328947368,0.277777778,0.4,0.257142857,0.48125,0.4,0.39,0.489285714
0.377777778,0.391666667,0.303125,0.46,0.291666667,0.280555556,0.345,0.376923077,0.336363636,0.373333333
0.414285714,0.3,0.361764706,0.407692308,0.396875,0.255,0.35,0.25,0.340625,0.322222222
0.446428571,0.408333333,0.308333333,0.31875,0.294444444,0.520833333,0.325,0.328125,0.303333333,0.330769231
0.402631579,0.445454545,0.3,0.303333333,0.327777778,0.366666667,0.495833333,0.235714286,0.356666667,0.3
0.302777778,0.33,0.344444444,0.41,0.439285714,0.403571429,0.315789474,0.32,0.320588235,0.454166667
0.3425,0.46,0.258333333,0.528571429,0.321875,0.328125,0.383333333,0.3,0.3375,0.354166667
0.6,0.382142857,0.35,0.413888889,0.3125,0.3,0.34375,0.374074074,0.29375,0.3375
0.494117647,0.75,0.244444444,0.336111111,0.33125,0.373684211,0.385,0.346428571,0.541666667,0.341666667
0.347222222,0.378571429,0.425,0.435714286,0.390625,0.260526316,0.366666667,0.295,0.314285714,0.333333333
0.3525,0.297222222,0.344444444,0.5,0.460714286,0.315384615,0.354166667,0.341666667,0.490625,0.325
0.366666667,0.34375,0.4,0.375,0.329411765,0.407692308,0.39,0.386666667,0.36,0.263333333
0.546666667,0.353846154,0.332236842,0.492857143,0.4,0.403333333,0.3,0.2375,0.31,0.353125
0.378947368,0.35,0.347222222,0.5,0.390625,0.358333333,0.425,0.305,0.396153846,0.55
0.55,0.3875,0.4,0.495833333,0.445,0.475,0.290625,0.305,0.470833333,0.354166667
0.530555556,0.379411765,0.327777778,0.41,0.334375,0.4,0.24,0.254166667,0.296875,0.365
0.5225,0.71875,0.358333333,0.3075,0.3125,0.35,0.3875,0.244117647,0.303571429,0.48
0.486111111,0.95,0.378571429,0.275,0.291176471,0.373333333,0.330555556,0.395454545,0.603571429,0.316666667
0.496153846,0.358333333,0.37,0.38125,0.376666667,0.302631579,0.38125,0.33,0.3,0.366666667
0.491666667,0.364285714,0.377777778,0.2425,0.2875,0.4,0.513636364,0.294444444,0.336111111,0.3625
0.402631579,0.4,0.456666667,0.617857143,0.409375,0.35,0.361764706,0.3,0.353333333,0.29
0.455555556,0.566666667,0.27,0.33,0.259375,0.397222222,0.4,0.395,0.442857143,0.43125
0.4775,0.292307692,0.425,0.546428571,0.326315789,0.335294118,0.291666667,0.132142857,0.3,0.325
0.445833333,0.352777778,0.341176471,0.411764706,0.291666667,0.3,0.278571429,0.3,0.402777778,0.545454545
0.436842105,0.24375,0.32,0.352777778,0.365625,0.253571429,0.308823529,0.29,0.355,0.365
0.36875,0.52,0.384375,0.246875,0.289285714,0.223684211,0.307142857,0.338235294,0.419230769,0.315384615
0.4475,0.5,0.207894737,0.347222222,0.221428571,0.439285714,0.392857143,0.347058824,0.355263158,0.35
0.525,0.303125,0.295,0.4875,0.284375,0.332142857,0.308333333,0.289473684,0.332142857,0.408333333
0.503125,0.58,0.372222222,0.371428571,0.25625,0.25,0.346428571,0.321875,0.3125,0.315384615
0.311111111,0.49,0.335,0.51875,0.361111111,0.417647059,0.44,0.275,0.533333333,0.369444444
0.345,0.355882353,0.355263158,0.570833333,0.366666667,0.425,0.361538462,0.32,0.453333333,0.346428571
0.472222222,0.253571429,0.375,0.4125,0.20625,0.47,0.329166667,0.288888889,0.297058824,0.310714286
0.352631579,0.352941176,0.3825,0.434375,0.3125,0.328125,0.372222222,0.184210526,0.436111111,0.285
0.43,0.253571429,0.355882353,0.215625,0.371428571,0.358333333,0.459375,0.4625,0.357894737,0.347222222
0.3375,0.5,0.318421053,0.314285714,0.261111111,0.444444444,0.382142857,0.471875,0.35,0.363333333
0.436111111,0.229411765,0.3375,0.347368421,0.305263158,0.275,0.366666667,0.425,0.53,0.357142857
0.45,0.5875,0.319230769,0.35,0.260714286,0.297222222,0.43,0.358333333,0.358333333,0.326923077
0.36,0.223684211,0.35,0.467857143,0.284375,0.371428571,0.620833333,0.432142857,0.431818182,0.393333333
0.467647059,0.55,0.338888889,0.3375,0.469230769,0.341666667,0.29,0.2625,0.45,0.429166667
0.473529412,0.271875,0.294444444,0.3425,0.235294118,0.233333333,0.4,0.282142857,0.553571429,0.407142857
0.416666667,0.172222222,0.3475,0.430555556,0.33125,0.36875,0.4125,0.320833333,0.563636364,0.43
0.453125,0.2625,0.428125,0.430769231,0.282142857,0.386111111,0.559375,0.372222222,0.471428571,0.371428571
0.455555556,0.242857143,0.29375,0.326666667,0.23125,0.210714286,0.383333333,0.286363636,0.426315789,0.48125
0.471875,0.216666667,0.280555556,0.435,0.317857143,0.35,0.404166667,0.402777778,0.285714286,0.445833333
0.427777778,0.343333333,0.365625,0.366666667,0.234375,0.31,0.353571429,0.259090909,0.391666667,0.445454545
0.432142857,0.4125,0.344444444,0.3625,0.232142857,0.3,0.345833333,0.278571429,0.46875,0.328571429
0.471875,0.766666667,0.305882353,0.484375,0.196666667,0.214285714,0.45,0.358333333,0.4175,0.25
0.363333333,0.267647059,0.235,0.426470588,0.4875,0.452777778,0.31,0.347222222,0.55,0.38125
0.36875,0.2625,0.405,0.39,0.235714286,0.34375,0.475,0.225,0.291666667,0.395833333
0.442857143,0.255,0.277777778,0.445833333,0.197222222,0.291666667,0.313333333,0.392857143,0.381818182,0.305
0.4,0.375,0.288888889,0.316666667,0.311538462,0.267857143,0.289285714,0.385714286,0.45,0.395
0.4,0.34375,0.4,0.2625,0.395,0.228571429,0.296428571,0.43125,0.446153846,0.429166667
0.44375,0.433333333,0.413888889,0.35,0.256666667,0.265,0.353846154,0.409375,0.340625,0.357142857
0.377777778,0.60625,0.410714286,0.320833333,0.243333333,0.4875,0.35,0.160714286,0.31,0.407142857
0.403333333,0.39,0.54375,0.310714286,0.375,0.357894737,0.316666667,0.308333333,0.34,0.244444444
0.363888889,0.2875,0.325,0.267857143,0.294117647,0.316666667,0.346875,0.395833333,0.305555556,0.357142857
0.3625,0.2,0.341666667,0.207142857,0.373333333,0.271428571,0.319230769,0.392307692,0.420588235,0.342857143
0.375,0.36875,0.3375,0.380769231,0.39375,0.323076923,0.303571429,0.429166667,0.413333333,0.3
0.368421053,0.675,0.40625,0.333333333,0.3,0.470833333,0.380769231,0.403571429,0.365,0.3125
0.328125,0.683333333,0.333333333,0.466666667,0.344444444,0.2825,0.355,0.304166667,0.484375,0.469230769
0.308333333,0.51875,0.344444444,0.375,0.3,0.266666667,0.246875,0.310526316,0.427777778,0.29
0.372222222,0.354166667,0.361538462,0.335714286,0.342105263,0.263157895,0.378125,0.366666667,0.417647059,0.264285714
0.45,0.375,0.357894737,0.29375,0.310714286,0.30625,0.308333333,0.392857143,0.45,0.35
0.425,0.408333333,0.205263158,0.319444444,0.292857143,0.260526316,0.475,0.294444444,0.396428571,0.27
0.433333333,0.457142857,0.275,0.35,0.216666667,0.203571429,0.389285714,0.4375,0.35625,0.53
0.4,0.3,0.35,0.375,0.345,0.365,0.335714286,0.482142857,0.4025,0.379166667
0.3825,0.283333333,0.380555556,0.245833333,0.242857143,0.3075,0.464285714,0.352941176,0.375,0.267857143
0.530769231,0.75,0.377777778,0.3925,0.352941176,0.354166667,0.357142857,0.233333333,0.2775,0.35625
0.4,0.4,0.263333333,0.460714286,0.308333333,0.35,0.510714286,0.303125,0.526666667,0.296428571
0.430555556,0.4765625,0.266666667,0.360714286,0.266666667,0.3125,0.525,0.383333333,0.411111111,0.345
0.38,0.317857143,0.202777778,0.490625,0.267857143,0.317857143,0.341176471,0.428571429,0.367647059,0.341666667
0.361111111,0.525,0.390625,0.65,0.305263158,0.364285714,0.403571429,0.475,0.458333333,0.3625
0.346875,0.345,0.371052632,0.371428571,0.365625,0.238888889,0.375,0.453125,0.391666667,0.405
0.394736842,0.6,0.29375,0.346153846,0.345833333,0.345833333,0.367857143,0.3975,0.47,0.307142857
0.377777778,0.758333333,0.289285714,0.385714286,0.335294118,0.424342105,0.480769231,0.489285714,0.444444444,0.285
0.391176471,0.405555556,0.380555556,0.341666667,0.342857143,0.285,0.442857143,0.40625,0.357692308,0.406666667
0.275,0.4625,0.35,0.294444444,0.244736842,0.353846154,0.415625,0.2875,0.465384615,0.310714286
0.421428571,0.433333333,0.386666667,0.346428571,0.3,0.371345029,0.3125,0.241666667,0.579166667,0.421428571
0.4175,0.215,0.3975,0.441176471,0.266666667,0.378125,0.2025,0.230555556,0.432142857,0.354166667
0.341666667,0.270833333,0.390625,0.396428571,0.259375,0.316666667,0.332142857,0.218421053,0.45,0.335714286
0.338888889,0.583333333,0.303571429,0.3,0.341666667,0.34,0.353571429,0.291176471,0.4875,0.255
0.361764706,0.365,0.425,0.345833333,0.258333333,0.2775,0.363333333,0.2625,0.535294118,0.3125
0.3,0.45625,0.313888889,0.3625,0.258333333,0.216666667,0.323076923,0.253125,0.425,0.35
0.297222222,0.277272727,0.338888889,0.3875,0.31875,0.225,0.328571429,0.39,0.616666667,0.325
0.391666667,0.383333333,0.421428571,0.386111111,0.302777778,0.41875,0.42,0.263333333,0.472222222,0.329166667
0.45,0.416666667,0.329411765,0.408333333,0.397058824,0.340625,0.425,0.223333333,0.517857143,0.341666667
0.442307692,0.215384615,0.314705882,0.413157895,0.29,0.376923077,0.357692308,0.275,0.457142857,0.239285714
0.302631579,0.290909091,0.336363636,0.440625,0.247222222,0.395,0.346666667,0.25,0.540909091,0.319230769
0.35625,0.323076923,0.325,0.378947368,0.383333333,0.228125,0.429166667,0.361111111,0.4375,0.3125
0.314705882,0.266666667,0.35625,0.340625,0.305555556,0.267857143,0.376315789,0.3,0.49375,0.328571429
0.389473684,0.308333333,0.346666667,0.385,0.292857143,0.315625,0.39375,0.297058824,0.47,0.303333333
0.457692308,0.258333333,0.334375,0.491176471,0.320588235,0.325,0.44375,0.208333333,0.317857143,0.321428571
0.515625,0.225,0.428571429,0.482352941,0.375,0.295,0.264705882,0.276923077,0.508333333,0.35
0.369444444,0.21,0.352941176,0.244117647,0.252777778,0.414285714,0.375,0.313888889,0.6375,0.47
0.425,0.41875,0.44375,0.429411765,0.45,0.45,0.446875,0.335,0.439285714,0.336111111
0.358333333,0.363636364,0.361111111,0.38,0.288461538,0.281818182,0.480769231,0.338235294,0.41875,0.429166667
0.321428571,0.6125,0.442307692,0.428571429,0.345,0.410714286,0.430769231,0.2275,0.408333333,0.310714286
0.446666667,0.376923077,0.239285714,0.377272727,0.3375,0.27,0.4375,0.207142857,0.507142857,0.353383459
0.3,0.185,0.405,0.325,0.379166667,0.407142857,0.310714286,0.409375,0.459375,0.352941176
0.516666667,0.233333333,0.455,0.303125,0.427272727,0.288888889,0.385714286,0.222222222,0.47,0.396875
0.434375,0.4,0.415,0.3375,0.34375,0.320833333,0.43,0.242307692,0.38125,0.334375
0.373529412,0.228571429,0.355555556,0.452941176,0.278571429,0.342857143,0.404166667,0.264285714,0.38,0.420833333
0.397222222,0.42,0.383333333,0.465625,0.392857143,0.302777778,0.463888889,0.285714286,0.443333333,0.375
0.4375,0.51,0.3775,0.291666667,0.193333333,0.353571429,0.340625,0.225,0.439285714,0.384615385
0.469444444,0.240625,0.331578947,0.48,0.308333333,0.470833333,0.377777778,0.2575,0.489285714,0.509375
0.483333333,0.252941176,0.35,0.376666667,0.478125,0.353846154,0.421875,0.283333333,0.384615385,0.322727273
0.441176471,0.7125,0.488461538,0.4,0.346428571,0.315789474,0.63,0.325,0.585,0.252631579
0.361111111,0.25625,0.359375,0.406666667,0.383333333,0.295833333,0.406666667,0.242857143,0.566666667,0.367857143
0.43,0.6875,0.547058824,0.55,0.305263158,0.341666667,0.3375,0.315625,0.442857143,0.359375
0.43125,0.269444444,0.476666667,0.4,0.376923077,0.30625,0.4,0.271875,0.483333333,0.375
0.32,0.257142857,0.3125,0.408823529,0.457692308,0.285714286,0.433333333,0.309375,0.507142857,0.33
0.49375,0.2,0.529166667,0.3825,0.357142857,0.278125,0.35625,0.309375,0.504166667,0.3125
0.338888889,0.775,0.395,0.366666667,0.39375,0.313888889,0.384210526,0.305555556,0.6,0.215
0.33,0.57,0.466666667,0.4,0.373333333,0.372222222,0.484375,0.211111111,0.508333333,0.3375
0.413888889,0.221875,0.27,0.364705882,0.325,0.405882353,0.471875,0.226470588,0.426315789,0.414285714
0.34375,0.192857143,0.403125,0.382142857,0.338888889,0.51,0.321428571,0.239285714,0.363636364,0.379166667
0.428125,0.255263158,0.415384615,0.35,0.3,0.434375,0.371875,0.276666667,0.397368421,0.391666667
0.384375,0.227272727,0.426470588,0.263888889,0.2625,0.295833333,0.3675,0.2575,0.541666667,0.47
0.410526316,0.235,0.383333333,0.392307692,0.357142857,0.384210526,0.397222222,0.246666667,0.583333333,0.3125
